500	1393	2749	4604	6822	9439	12380	15729	19174	22855	26274	30233	34257	38270	42234	46030	49806	53349	56645	59902	62870	65849	68452	70961	73417	75430	77000	78595	79592	80345	81109	82030	82519	82966	83347	83257	82941	82254	81684	80816	79571	78271	77016	75649	74057	72668	70899	69030	66949	64722	62775	60467	58442	56130	53923	51960	49775	47270	45201	43116	40977	38774	36523	34469	32410	30606	28663	26921	25066	23397	21800	20196	18652	17314	16002	14695	13446	12460	11555	10732	9992	9238	8589	8024	7498	6977	6503	6078	5588	5183	4768	4339	3977	3677	3410	3188	2929	2692	2449	2230	2003	1817	1637	1486	1363	1230	1123	995	894	788	686	622	589	533	457	422	386	363	342	318	
500	1326	2700	4470	6699	9198	11939	15055	18639	22260	25817	29590	33520	37371	41251	44944	48490	51931	55246	58722	61963	64955	67505	70139	72563	74709	76655	78149	79766	80999	82169	82783	83408	83613	83980	83639	83464	83069	82643	81905	80986	79644	78302	77051	75245	73546	71367	69286	66827	64496	62406	60105	57651	54966	52328	50161	48096	45918	43895	41761	39743	37818	35999	33937	31925	30000	28159	26399	24740	23083	21612	20126	18613	17265	16009	14836	13679	12662	11721	10934	10174	9464	8816	8201	7575	7065	6556	6066	5697	5304	4912	4437	4098	3843	3583	3389	3164	2958	2807	2596	2459	2279	2135	2005	1907	1806	1659	1548	1419	1333	1237	1145	1054	967	860	771	692	627	567	486	
500	1343	2687	4453	6640	9230	12035	15320	18661	22142	25919	29861	33669	37539	41322	45327	49194	52789	56453	59868	62934	66150	69224	71928	74530	76411	78370	80236	81684	82806	83518	84026	84196	83902	83480	82792	82227	81647	80704	79623	78287	77098	75546	74107	72580	71048	69573	67774	66074	63994	61824	59485	57285	55125	52902	50568	48420	46502	44449	42227	40207	38377	36566	34880	33067	31574	29851	28352	26713	25163	23640	22235	20977	19689	18401	17184	16019	14758	13580	12535	11609	10652	9712	8832	8018	7260	6606	5921	5329	4802	4324	3829	3374	2978	2664	2376	2090	1818	1620	1432	1317	1184	1051	941	836	762	675	577	499	417	365	318	286	239	199	173	142	116	96	75	
500	1357	2692	4561	6745	9266	12110	15293	18683	22319	25765	29491	33143	36629	40513	44214	48019	51658	54759	58016	61159	63968	66651	69105	71402	73032	74754	76450	77769	79121	80068	80707	81062	81587	81685	81734	81534	81574	80996	80323	79545	78730	77854	76871	75693	74254	72603	70441	68611	66596	64273	61714	59419	57185	54811	52473	50360	48401	46076	43908	41789	39946	38164	36178	34240	32242	30458	28646	26877	25159	23429	21765	20145	18537	17260	15995	14776	13658	12656	11780	10966	10086	9374	8662	7982	7413	6786	6328	5889	5432	5038	4668	4348	4025	3675	3358	3111	2820	2586	2330	2043	1839	1676	1483	1327	1194	1083	979	851	728	615	497	416	346	295	247	197	161	121	93	
500	1382	2802	4723	6887	9498	12522	15740	19229	22941	26588	30363	34167	37731	41719	45300	49040	52453	55796	59043	61953	64963	67783	69955	71880	74009	75947	77450	78831	80149	81011	81861	82542	82979	83191	83124	82553	82136	81378	80590	79716	78353	77162	75685	74071	72227	70483	68725	66790	64602	62540	60543	58484	56317	54240	52037	49810	47673	45624	43468	41377	39378	37240	35166	33082	31229	29188	27355	25717	24173	22686	21073	19582	18124	16768	15669	14611	13655	12493	11586	10783	10011	9170	8575	7894	7280	6631	6154	5645	5134	4739	4352	4014	3698	3341	3038	2657	2439	2091	1835	1629	1412	1237	1092	984	894	779	708	605	560	518	466	429	398	378	342	330	320	302	266	
500	1357	2717	4544	6747	9296	12334	15359	18704	22331	26051	29944	33714	37220	40873	44659	48545	52111	55526	58741	61764	64670	67283	69971	71871	73600	75308	76649	77856	78754	79353	79687	79942	80036	79633	79012	78093	77258	76190	75127	74223	73194	72134	70855	69579	68182	66490	64889	63149	61334	59337	57465	55820	53808	51713	49874	48288	46874	45101	43388	41666	40037	38345	36477	34556	32800	31146	29773	28388	27094	25801	24479	23191	22018	20875	19653	18439	17551	16628	15806	14873	13847	13005	12103	11286	10484	9726	9004	8355	7771	7137	6575	6077	5575	5108	4719	4410	4119	3848	3542	3267	2901	2613	2422	2238	2043	1858	1655	1509	1367	1268	1165	1045	935	832	746	640	535	417	358	
500	1352	2678	4515	6655	9248	12158	15303	18633	22138	25904	29755	33567	37468	41540	45254	48946	52245	55593	58715	61628	64147	66786	68891	70970	72969	74948	76526	77990	79065	79708	80253	80661	81109	81123	81128	80732	80159	79695	79164	78396	77207	75754	74399	73027	71527	70133	68677	67063	65298	63579	61696	59999	58089	56058	54081	51898	49799	47838	45578	43446	41273	39093	37112	34980	33139	31204	29142	27418	25833	24139	22547	21118	19707	18244	16829	15572	14325	13189	12231	11236	10334	9522	8818	8002	7313	6593	5991	5415	4806	4286	3833	3471	3172	2863	2575	2336	2142	1981	1773	1633	1474	1324	1200	1101	1015	918	824	746	690	630	584	537	459	426	411	380	344	337	321	
500	1387	2746	4653	6984	9587	12456	15641	19081	22593	26479	30368	34342	38481	42608	46667	50555	54097	57617	61087	64363	67129	69916	72531	74750	76786	78685	80258	81567	82844	83921	84354	84707	85020	85005	84945	84340	83560	82470	81581	80497	79257	77776	76486	74876	73046	70992	68670	66263	63634	61261	58832	56442	54067	52015	49793	47405	44933	42706	40536	38375	36323	34177	32006	29878	27859	26168	24526	23107	21663	20236	18815	17549	16297	15225	14319	13320	12450	11601	10869	10128	9427	8760	8129	7552	7069	6500	6027	5705	5410	5111	4809	4515	4182	3938	3666	3353	3071	2880	2710	2550	2388	2204	2083	1950	1802	1675	1573	1475	1343	1249	1113	1012	902	799	718	622	531	449	378	
500	1328	2649	4453	6670	9298	12290	15465	18865	22490	26044	29948	33952	37797	41600	45214	48703	52316	55537	58834	61797	64414	67046	69460	71957	73859	75782	77471	78832	79939	80926	81828	82079	82386	82665	82649	82276	81666	81152	80542	80035	78975	77967	76638	75589	74347	72536	70859	68864	66855	64622	62343	59846	57476	55134	52559	50187	47940	45486	43009	40664	38361	36225	34170	32175	30134	28309	26510	25050	23515	21867	20609	19368	18159	16944	15790	14547	13470	12435	11378	10500	9623	8831	8171	7497	6942	6378	5840	5407	4971	4509	4042	3704	3417	3063	2831	2593	2350	2130	1964	1782	1603	1501	1404	1272	1232	1166	1122	1093	1042	961	936	880	823	736	686	599	557	494	462	
500	1362	2668	4456	6736	9213	12111	15311	18543	22046	25687	29566	33389	37401	41164	44792	48370	51799	55067	58135	61300	63967	66728	69080	71785	73795	75466	77104	78475	79372	80377	80845	81832	82080	82088	81883	81629	81181	80314	79506	78635	77215	75714	74213	73011	71149	69180	67425	65542	63253	61452	59543	57724	55666	53662	51706	49574	47529	45334	43226	41401	39583	37712	35761	33987	32334	30700	28994	27334	25738	24325	22939	21605	20457	19392	18187	17005	15970	14901	13811	12841	11964	11027	10242	9366	8542	7850	7186	6545	5973	5460	4972	4540	4108	3744	3338	2970	2614	2295	2070	1789	1577	1362	1219	1071	925	803	699	603	495	432	367	316	277	226	189	139	123	113	100	
