0	108	470	1164	2321	4038	6407	9420	13324	18085	23985	30490	37964	46456	55908	66327	77777	90178	103546	117605	132791	148539	165152	182190	199730	218050	237091	256178	276024	296107	316249	336571	357103	377647	398258	419218	440034	460870	481401	501881	522216	542092	561633	580921	599980	618359	636470	654226	671530	688429	704575	720464	735532	750172	764230	777570	790462	803016	814750	825992	836769	846993	856760	865929	874613	882697	890399	897574	904353	910557	916340	921743	926845	931492	935796	939822	943636	946993	950062	952926	955555	958102	960436	962563	964557	966417	968206	969784	971304	972678	973968	975180	976295	977295	978211	979051	979846	980574	981232	981843	982431	982941	983412	983843	984202	984568	984871	985156	985405	985647	985867	986045	986186	986336	986501	986616	986738	986837	986923	987003	
0	135	470	1178	2310	3967	6341	9291	12989	17558	23181	29675	37013	45215	54567	65012	76391	88529	101605	115309	129898	145435	161807	178601	196184	214374	232986	252278	271667	291647	311744	332387	353064	373997	394870	416040	436964	457969	478675	499143	519694	539903	559735	579071	598436	617049	635506	653310	670682	687462	703466	719079	734112	748540	762413	775399	787886	799980	811414	822429	832833	842686	852052	861030	869500	877433	884904	891885	898530	904689	910351	915752	920817	925507	929879	933938	937726	941183	944395	947333	950044	952621	954987	957176	959262	961138	962935	964597	966076	967449	968787	970122	971281	972296	973273	974156	975002	975798	976517	977236	977884	978506	979066	979601	980094	980559	981034	981442	981846	982200	982531	982844	983123	983383	983632	983858	984049	984215	984377	984545	
0	128	459	1141	2233	3867	6191	9143	12925	17703	23241	29655	37100	45564	54972	65258	76666	89045	102295	116489	131728	147482	164065	181267	199116	218149	237187	256580	276431	296708	317406	338331	359386	380698	401595	422645	443441	463864	484178	504327	524299	543657	563053	581890	600512	618677	636374	653720	670502	687100	703110	718554	733403	747768	761627	774989	787526	799410	811056	822277	832965	843031	852712	861833	870581	878749	886716	894047	901180	907863	914181	920157	925676	930897	935849	940437	944669	948699	952440	955816	958893	961789	964461	966846	969000	970979	972742	974400	975844	977166	978349	979451	980461	981315	982066	982703	983305	983853	984327	984730	985061	985391	985693	985962	986208	986401	986582	986761	986904	987036	987136	987224	987296	987373	987436	987480	987521	987556	987580	987605	
0	136	493	1150	2309	3981	6327	9336	13080	17734	23393	29751	37249	45727	54821	64982	76103	87959	101008	114640	128956	144171	160148	176934	194066	212112	230259	248948	267976	287096	306707	326803	347163	367306	387743	408051	428442	448643	469210	489588	509836	529735	549321	568620	587629	606402	624959	643228	660666	677672	694339	710650	726098	740806	755231	769004	782082	794522	806794	818401	829393	839671	849545	858971	868004	876572	884549	892194	899324	905943	912245	918040	923463	928591	933182	937482	941478	945246	948720	951843	954745	957526	959969	962278	964488	966487	968439	970166	971791	973291	974629	975882	977030	978087	979100	980029	980866	981708	982430	983107	983715	984203	984644	985071	985447	985776	986067	986315	986561	986767	986943	987114	987234	987343	987422	987498	987565	987608	987648	987676	
0	120	467	1131	2369	4136	6480	9677	13629	18347	24164	30820	38442	47062	56407	66834	77988	90313	103395	117205	131966	147338	163494	180553	198149	216020	234353	253373	272682	292592	312773	332995	353441	374065	394801	415583	436537	457151	477691	498054	518053	538088	557711	577041	596006	614676	632568	650180	667313	684037	700123	715706	730772	745379	759531	773176	786307	798834	810707	822189	833078	843360	853390	862687	871501	879792	887752	895142	902003	908356	914339	919971	925297	930260	934855	939046	942916	946510	950054	953111	955946	958615	961221	963489	965692	967632	969513	971139	972671	974120	975406	976586	977641	978639	979556	980338	981129	981722	982379	982921	983366	983775	984124	984439	984693	984921	985159	985359	985545	985687	985821	985956	986069	986177	986267	986364	986441	986515	986595	986682	
0	122	477	1160	2313	3995	6237	9354	13235	17920	23497	29894	37396	45997	55315	65569	76643	88699	101670	115483	130122	145507	161637	178202	195694	213689	231928	250730	269829	289421	309145	329146	349147	369171	389114	409073	428902	448402	467762	486913	505593	524015	542189	560196	578006	595295	612346	628839	645130	660999	676271	691114	705278	719236	732961	745921	758288	770197	781846	793135	804056	814308	824255	833890	843020	851726	859935	867745	875201	882257	888970	895409	901566	907252	912717	917956	922927	927431	931709	935721	939617	943379	946803	950054	953076	955889	958475	960904	963136	965230	967153	968929	970573	972120	973529	974802	975981	977063	978068	979050	979950	980796	981551	982172	982776	983350	983861	984368	984772	985159	985467	985754	986052	986306	986545	986738	986934	987097	987248	987342	
0	129	455	1095	2220	3882	6185	9211	13012	17695	23122	29559	36987	45411	54663	65014	76216	88528	101540	115336	130033	145509	161416	178238	195347	212990	231103	249803	268874	288400	308272	328321	348280	368317	388563	408667	428923	449003	468949	488871	508742	528386	547817	566862	585596	603839	621668	639167	656310	673006	689249	705147	720474	735317	749884	763754	777305	790268	802557	814616	826015	836945	847328	857025	866437	875050	883321	891254	898540	905339	911885	917870	923466	928716	933652	938267	942432	946358	949972	953247	956305	959088	961667	964006	966270	968263	970141	971787	973258	974638	975899	976993	977967	978832	979643	980418	981078	981673	982201	982716	983140	983551	983918	984237	984515	984777	985041	985282	985495	985683	985858	985997	986137	986300	986410	986502	986603	986710	986790	986881	
0	111	449	1093	2215	4013	6493	9683	13618	18432	24017	30661	38340	46827	56307	66982	78583	91270	104703	118925	134092	150232	167028	184409	202504	221230	240360	260123	280233	300541	321203	342191	363127	384043	405287	426430	447757	468912	489915	510391	530692	550843	570734	589993	609239	627899	646079	663763	681002	697700	713572	728934	743593	757704	771129	784136	796654	808657	819921	830574	840729	850336	859468	868058	876118	883729	890634	897297	903346	909181	914681	919747	924428	928918	932994	936766	940398	943658	946777	949632	952332	954873	957191	959399	961499	963373	965206	966858	968336	969764	971118	972388	973579	974708	975746	976751	977699	978598	979351	980078	980748	981399	982012	982543	983082	983596	984062	984464	984844	985210	985519	985827	986086	986335	986562	986753	986925	987080	987212	987309	
0	126	480	1141	2228	3861	6078	9168	12982	17613	23281	29727	37048	45517	55167	65679	77014	89050	102250	116044	130843	146399	162647	179502	196717	214897	233341	252354	271776	291520	311545	331647	352340	372783	393237	413819	434482	454962	475466	495821	515833	536019	555741	575271	594348	613096	631805	649869	667597	684749	701434	717642	733266	748023	762206	775983	789089	801536	813508	824906	835556	845721	855286	864264	872819	880933	888378	895470	902036	908291	914343	919772	924905	929706	934262	938398	942416	946022	949381	952539	955383	958036	960448	962652	964698	966546	968277	969872	971296	972634	973880	975074	976094	976998	977906	978644	979345	980003	980608	981156	981656	982141	982535	982916	983317	983616	983934	984231	984508	984771	985051	985262	985497	985721	985948	986129	986316	986468	986623	986737	
0	134	482	1163	2227	3958	6215	9195	13037	17660	23217	29522	36830	44997	54262	64637	75767	87906	100949	114807	129405	144901	160860	177655	194498	212480	230993	249716	268911	288704	308554	328774	348667	369145	389787	410302	430807	451034	471382	491341	511066	530744	550150	569207	587531	606095	623951	641112	657880	674353	689948	705269	720095	734646	748637	762015	775078	787487	799552	810997	821675	832016	841950	851545	860417	868871	876956	884606	891859	898784	905224	911279	917061	922430	927439	932286	936900	941109	945107	948837	952323	955527	958578	961298	963882	966297	968439	970399	972207	973814	975295	976640	977858	978966	979942	980876	981729	982507	983197	983761	984300	984747	985165	985502	985807	986085	986332	986529	986689	986863	986982	987101	987192	987264	987340	987396	987465	987498	987522	987550	
