0	122	384	1045	2211	3934	6302	9563	13831	18958	24838	32177	40184	49341	58677	68640	78688	89393	99005	110020	120103	128977	137350	144507	150597	155786	160406	164900	167975	169422	172840	173142	174259	175165	175900	176280	175298	176870	177458	177496	177011	177294	176656	175914	175941	176675	176041	175368	176308	175436	174574	175101	175609	175570	175962	175896	175518	175940	176328	175528	175451	174862	174454	175060	175116	175261	175349	175466	176178	175398	175344	174938	175101	174597	175940	176594	175491	176337	175041	175743	175460	175695	175128	174692	174568	175936	175852	174867	175333	175873	175928	175931	176328	175994	175763	176303	175643	176064	175402	175065	175382	175062	176029	174729	175330	174650	174985	174549	175133	175218	174914	175474	175335	175221	174825	175342	175773	175618	174267	174565	
0	128	401	1021	2220	3976	6325	9678	13760	18830	25064	32115	40340	48726	58756	68759	78944	89188	99255	108522	118734	128197	137227	144619	151206	156622	161202	164637	167720	170523	172281	173375	174129	175934	176215	176893	177136	176768	176167	176022	176735	176832	176126	176063	175280	174823	175133	174945	175220	175599	175214	175409	175167	175158	175799	175046	175347	175515	175439	175367	175252	174379	175053	174888	174984	174620	174319	174421	174855	175159	174618	174992	175382	175124	175015	174826	174485	174998	175104	174829	175383	174355	175061	175449	175122	175926	176719	176230	175977	175368	175618	174824	174941	174891	174570	174386	174251	174542	174796	174701	174746	175386	175236	175385	174916	175685	174799	175709	175942	175847	175759	175708	175208	175529	175454	175146	174652	174730	175116	175695	
0	123	417	1014	2084	3770	6155	9489	13473	18467	24511	31654	39583	48442	57938	67157	77242	88652	98124	108538	117542	126270	135055	142679	150639	155334	159324	164278	167284	169464	172249	173787	175889	176770	176871	177627	177082	176482	177562	177948	177847	178049	177698	176971	176213	176335	175937	174870	175436	175398	176204	175839	175683	174689	175112	175873	175827	174962	175605	176263	176570	174832	176048	175777	176281	175619	175861	174957	175458	176189	176173	174874	176049	175752	175586	175437	175462	176054	176781	176808	176579	176484	176568	175613	174961	174614	175193	175014	175258	176134	175519	175669	175974	175642	176211	175603	175450	174791	175502	175608	175023	175615	175141	175303	175142	175957	175119	175231	175038	175890	175863	175917	175485	175421	174797	175685	175102	175434	175017	174978	
0	123	405	977	2124	3926	6350	9774	14041	19032	25248	32395	40449	49688	59012	68480	78604	89670	99529	110513	119950	128503	136725	144203	150608	156890	161550	165636	168392	171420	173545	174883	176197	177391	177082	176376	176395	175525	176132	177399	176924	176287	175972	175555	175917	176045	176149	174771	176087	176797	176345	175486	175728	175172	174807	175162	175256	175362	175294	175317	175299	175398	174857	174905	175096	175493	176369	175897	176088	175232	174301	175783	174872	175111	174118	173813	174532	175153	175967	175244	175779	175429	175610	175945	176007	175587	175362	174789	174281	174991	176264	176114	174924	175472	175289	175647	175689	175185	174555	174172	173821	174184	174261	174872	175165	174560	175971	175984	176296	175632	175719	175336	175666	175152	175832	175624	176048	175786	175318	175104	
0	143	421	1022	2123	3826	6290	9627	13952	19188	24950	32287	39985	48995	58975	68820	78462	89145	99598	108935	119128	128383	137071	143897	150236	155834	160681	165240	168254	170968	172542	174053	175156	176026	175887	176295	176866	177379	177784	177533	178378	177250	175488	174979	174985	174850	174996	176057	176646	177627	177100	176868	176365	176667	176629	176509	176066	176404	176411	175911	175868	175677	175571	175693	175923	175744	175974	175764	175380	175059	175428	176031	175468	175918	176190	176759	175590	176011	176196	176081	175746	175979	176314	175434	175591	175484	174836	175137	175708	176147	176864	176043	175879	176066	175083	175852	177058	176973	176479	176050	175620	175220	175349	175379	175547	175250	175835	175790	175043	175248	175625	175551	176386	176429	177266	176495	175841	176474	176083	176543	
0	112	405	1077	2085	3703	6236	9583	13761	18995	25180	32159	40095	49203	59165	68870	78541	89141	100284	109806	118751	128372	137234	144242	149977	155632	161021	164688	166831	170196	172536	174033	176053	176082	176516	177141	177033	175979	176717	176842	176473	176239	175761	175162	175699	175100	174578	174238	175102	174738	174377	174566	174977	175848	175949	175254	175395	175353	174842	174556	174223	174333	174947	175091	174673	174891	174952	175198	175033	175135	175586	175399	175550	175932	175356	175739	176123	175516	175110	175263	174677	174506	174979	175260	174239	174571	174850	174794	174588	175069	175568	175104	175671	176670	175789	174819	175056	174549	174733	175303	175346	174555	174662	174585	174995	174823	175000	174542	174414	175059	175282	175184	174877	175146	174200	174425	174915	174661	175211	175640	
0	112	414	986	2085	3853	6264	9637	13885	19231	25379	32166	39912	49466	58759	69179	79512	89739	100408	110137	119435	129105	137998	144364	150842	155722	159832	164306	167532	169534	172444	172988	173670	174745	175327	176413	176898	177076	177241	177114	175896	175998	175516	175238	174967	175293	176047	175967	175594	176120	176305	176562	176194	175647	175393	174914	175017	175513	174585	174754	175288	174832	174770	175597	175408	175233	174626	174488	173820	174253	174682	173967	175226	174739	175336	174539	174896	175120	175078	175560	175003	174530	174939	174121	174195	175221	174378	175108	175589	174315	174880	174069	175408	174100	173746	174278	174964	174696	174266	174860	174508	175055	175095	176873	176556	176388	176055	175684	175662	175933	175280	174748	174542	175291	175430	175792	175408	175856	176528	175268	
0	135	395	1000	2010	3703	6130	9240	13273	18478	24638	31384	39080	47873	56964	67331	77648	87297	97528	107525	117106	126999	134298	142464	150250	156808	159937	163701	166885	170214	172450	173616	174220	176107	175939	176425	175886	176168	176494	177224	176758	176361	176383	176417	176875	176400	176233	174639	174930	175377	175219	174578	174920	175818	175642	175733	174697	174712	175014	175039	175374	174466	174455	174621	174764	174438	175009	175319	174679	175216	174897	175448	174504	175165	175057	174845	174600	174796	175004	175059	174947	174127	175404	174538	173895	173876	174642	174248	173500	173854	174081	174538	173702	175067	175345	173939	174866	174657	175269	174992	174656	174901	175553	175114	175163	174781	174901	173507	174414	175181	174199	174600	174788	175811	175973	175228	175485	175174	175095	174547	
0	117	397	1029	2111	3805	6382	9470	13824	19046	24860	32031	39820	48579	57783	67754	78589	89035	99637	109298	118756	127335	135745	142169	149471	155453	160313	164664	167207	169143	171286	172808	174852	174971	175301	175796	175643	176982	176528	175454	176244	175950	176514	176389	176603	176209	175792	174688	174318	175060	174703	175746	175209	175536	175392	175280	174680	174691	175352	174800	175015	175519	173984	174642	175364	174714	174866	175024	175182	174614	174783	174800	174513	174600	174468	175464	174780	175431	175109	175455	175250	175244	174552	174308	174841	174549	175063	175208	174954	175802	175255	175497	175408	175139	174851	174809	174159	174890	176019	176465	175298	175023	174912	174799	174842	174395	174617	174652	175290	175765	175739	175944	175499	175193	174534	175506	174558	174674	175160	176248	
0	116	403	1014	2209	3940	6433	9696	13936	19092	25586	32728	40284	49256	58759	68999	78377	89811	100269	110356	119520	129000	136178	144785	151240	156648	160409	164096	167395	170698	172191	174113	174754	176939	176851	177085	176304	176540	176251	177643	177311	177720	176585	176927	176654	176496	176461	175918	176856	175810	176441	175920	175729	175724	175764	175898	175963	176744	176707	176386	176366	176367	175944	175858	175826	176221	176936	176881	175737	175417	175366	175142	175772	175932	175558	176146	175828	176287	175922	176416	175825	175502	175656	175208	174800	174982	175868	175380	174777	174238	174942	174768	175640	175060	174869	175489	175928	176624	176696	176384	176921	176579	176355	175961	176021	175219	175863	176242	176616	175085	175362	175558	175891	175968	175972	175983	176008	176206	176053	175931	
